Date;Tweet;Hashtags/keyword;Sentiment
02/09/2020;Rakyat butuh hiburan, kasih tontonan menarik, ceritanya masa gitu2 aja, ambil alih biar makin seru dan makin kabur dan buram, lama2 kan makin rame 🤣🤣🤣🤣;['#indonesiaterserah'];netral
30/08/2020;Harapanku jg gitu, klo udah gini, toh ekonomi jg minus, lap. Kerja berkurang, kasus nambah terus, protokol kesehatan lalai, masyarakat banyak yg bosen drumah terus, nakes semakin tergencet.. ;['#indonesiaterserah'];negatif
30/08/2020;makannya sempet kesel sama orang2 menjungjung tinggi perawat sama dokter Yg ngatasi covid. Terus sampai ada tagar #indonesiaterserah . MEREKA ITU DIBAYAR YA, DIGAJI, DITAMBAH SAMA PEMERINTAH. SEGALA COVID DIUTAMAIN, SADAR MASIH BANYAK PENYAKIT DIATAS COVID HEYYY;['#indonesiaterserah'];positif
29/08/2020;Katanya new normal tapi barang keseharian Naik semua. Tidak LUCU #indonesiaterserah;['#indonesiaterserah'];negatif
26/08/2020;Orang berjuang mempertahankan tanah adat bukan teroris atau koruptor. Koruptor saja ditangkap dengan senyuman. Selamat datang di #indonesiaterserah #savekinipan;['#indonesiaterserah'];negatif
26/08/2020;Yg besar2an itu JANJI atau BOHONG-nya pak?;['#indonesiaterserah'];negatif
26/08/2020;agak gadir juga si secara bioskop pasti lebih rawan daripada kantor, di jkt aja udh berapa kantor di lockdown tp yaudah lah #IndonesiaTerserah 👋  https://twitter.com/bicaraboxoffice/status/1298455726914809856 …;['#indonesiaterserah'];negatif
26/08/2020;Gua yang bodo amat. 😅;['#indonesiaterserah'];netral
20/08/2020;cangkem-cangkem sing biyen melok-melokan gawe tagar #Indonesiaterserah ambek #dirumahaja tapi saiki instastory e wes dolen nangendi-endi, mene nang padang mahsyar kondisine kepanasan karo ngelak ditambah dikongkon gawe masker+faceshield;['#indonesiaterserah'];netral
20/08/2020;Lambat laun Corona ga ada harga dirinya, semoga dia cepet cabut soalnya udh di cuekin rangorang #IndonesiaTerserah;['#indonesiaterserah'];netral
11/08/2020;"Mau kritis sama pemkot yg beraninya bubarin massa warung kopi pas PSBB ""bersenjata lengkap"" tapi kerumunan tak terorganisir yg katanya merayakan ultah organisasi nampak dibiarkan, tapi baru inget kalo kita udah masuk waktu #IndonesiaTerserah 😇";['#indonesiaterserah'];negatif
09/08/2020;Peraturan dibuat untuk dilanggar...??? Apakah hastag #indonesiaterserah akan terulang kembali...??? @hadiprayitno82 https://twitter.com/AhmadErani/status/1292446143821934592 …;['#indonesiaterserah'];negatif
02/08/2020;Outbreak sdh terjadi, kurva msh naik, udah bicarain new normal. Tambah lagi kalung2 eucalyptus, gimana nakesnya gak pada mati kl begini terus. Sampe mereka bilang #IndonesiaTerserah apa itu bukan tanda suara mereka gak didengarkan? Satu sisi, gak bisa berhenti kerja krn kode etik;['#indonesiaterserah'];negatif
26/07/2020;"Siapa seh yg memilih dia menjadi mentri pendidikan, tanpa pengalaman memadai? tolak ukurnya sukses urus gojek? Pendidikan itu sangat penting men""desain"" regenarasi bangsa";['#indonesiaterserah'];negatif
22/07/2020;Khusnudzon aja. Siapa tau mereka (yg pake kalung tsb) tetap sehat meski sudah positif covid. Amiinn.. klo ternyata kalung nya ga ngefek ya mgkn gagal produk. Uda gt aja.. #indonesiaterserah;['#indonesiaterserah'];positif
22/07/2020;andai saja tenaga kesehatan ini ga disumpah jabatan. mungkin akan bodo amat,, ngapain cape cape bantu nguburin..;['#indonesiaterserah'];netral
15/07/2020;#HiIndonesia sejak lama kita jalan beriringan, bermimpi untuk saling melengkapi satu sama lain, tapi tak pernah benar2 membuat saling nyaman. Lebih seringnya kita saling memanfaatkan dan dimanfaatkan #HiIndonesia #indonesiaterserah;['#indonesiaterserah'];negatif
15/07/2020;Tenang om tinggal tunggu waktu yg tepat he...he.....#indonesiaterserah;['#indonesiaterserah'];netral
15/07/2020;PSBB Transisi: Bioskop, tempat hiburan boleh buka. tapi pendidikan ditutup. My country is a fucking joke. #psbbtransisi #indonesiaterserah @KawalCOVID19;['#indonesiaterserah'];negatif
15/07/2020;Malulah kalian sedikit dengan masyarakat, kalian langgar protokol kesehatan, tdk bersalaman,berkerumun,jaga jarak #IndonesiaTerserah;['#indonesiaterserah'];netral
14/07/2020;Masa pandemi gini masih aja main diskriminasi ras.;['#indonesiaterserah'];negatif
14/07/2020;Katanya mau reshuffle menteri. Katanya mau berantas mafia. Katanya mau bla bla bla... #IndonesiaTerserah;['#indonesiaterserah'];negatif
14/07/2020;Cuma org dungu mental #indonesiaterserah;['#indonesiaterserah'];negatif
13/07/2020;Pemerintqh terlalu anggap remeh di awal, kalau dah begini,siapa yg mo di salahkan?;['#indonesiaterserah'];negatif
09/07/2020;Mantap indo... tambah 2675... besok sudah melampauin cina... gila gila #indonesiaterserah #covid19 pic.twitter.com/9GXpqZ53WE;['#indonesiaterserah'];negatif
08/07/2020;Untuk selesaikan covid-19, mereka banyak masalah yang berantai perlu diselesaikan dahulu. Semoga mereka berjaya harunginya.;['#indonesiaterserah'];positif
08/07/2020;Amerika masih di urutan 1,ayo  Indonesia jgn mau kalah usaha terus biar bisa nyaingin amerika,yok bisa yok💩;['#indonesiaterserah'];positif
07/07/2020;Jangan malah sibuk buat kalung yang belum terbukti khasiatnya.apa ini? Dimarahi anggaran malah buat yang aneh-aneh????;['#indonesiaterserah'];negatif
07/07/2020;suka ngakak sama pemerintah yang so tegas menangani masalah yg sebelumnya padahal pernah terjadi tapi mereka spt tutup mata. #indonesiaterserah #pemerintahaneh;['#indonesiaterserah'];negatif
03/07/2020;Tempat wisata buka, pusat perbelanjaanpun dibuka. Sedangkan fasilitas untuk berolah raga Basket,Sepak Bola, volly dll masih ditutup.;['#indonesiaterserah'];negatif
02/07/2020;Tetaplah berusaha selagi semau masih bisa diusahakan...;['#indonesiaterserah'];positif
01/07/2020;Kalau memang warga nya yg bandel, dari pemerintah juga harus nya tegas dan konsisten dengan setiap peraturan dan kebijakan2nya.. ;['#indonesiaterserah'];netral
30/06/2020;Au ah pusing sama ini negara mau dibawa kemana, tinggal nunggu ancurnya aja.;['#indonesiaterserah'];negatif
29/06/2020;mungkin corona jd ngga berbahaya kalau yg melanggar aturan ttg social distancing itu tenaga kesehatan bang. Beda kalau kita orang2 biasa yg melanggar.. sampe ada #indonesiaterserah;['#indonesiaterserah'];negatif
28/06/2020;gini ngotot mau mindah ibukota negara? Biaya segitu bisa dipake untuk nambal biayain sesuatu yg lebih URGENT misalnya nangani covid-19, beli APD beneran yg layak, gitu.;['#indonesiaterserah'];negatif
26/06/2020;udahlah pak mending gabung aja sama pemerintah. toh rakyat juga banyak yg gak perduli lagi indonesia mau gimana. pancasila mau di otak atik aja mereka gak perduli. FPi dan 212 membela pancasila aja malah di nyinyirin. #indonesiaterserah;['#indonesiaterserah'];negatif
24/06/2020;Saya tidak tau bagaimana cara pemerintah memilih narapidana untuk diberi remisi...tapi intinya sekarang masyarakat bisa menilai #indonesiaabnormal #JohnKei #indonesiaterserah #miris melawan premanisme tapi preman dipenjara malah dilepas padahal hukumannya masih lama;['#indonesiaterserah'];negatif
24/06/2020;Lockdown krn PSBB kn, bukan krn... #IndonesiaSOS #IndonesiaHopeless #IndonesiaTiadaHarapan #IndonesiaKrisisNegarawan #IndonesiaDaruratYanlik #IndonesiaMisManaged #IndonesiaSalahUrus #IndonesiaSalahAsuhan #IndonesiaWhatEver #IndonesiaTerserah #IndonesiaSpeechless #IndonesiaMelongo;['#indonesiaterserah'];netral
24/06/2020;New normal? Okeee stay safe yaa smua trus jangan lupa tetep pake masker plis jangan bolot.. #newnormal #pedulicovid #indonesiaterserah;['#indonesiaterserah'];positif
23/06/2020;Pemerintah saat ini selalu kena batunya sendiri;['#indonesiaterserah'];negatif
23/06/2020;Negeriku saat ini bukan negara yang rekom untuk dikunjungi, malah negeriku saat ini direkom untuk diberi santunan dan biaya pemberhentian covid 19.;['#indonesiaterserah'];negatif
21/06/2020;Kalau udah gitu, sebenarnya daripada #IndonesiaTerserah lebih cocok #IndonesiaMenyerah https://www.cnnindonesia.com/nasional/20200621112422-22-515668/foto-ramai-cfd-pertama-di-jakarta-saat-pandemi-corona …;['#indonesiaterserah'];negatif
21/06/2020;Belum jg turun kasusny tp ud adain kegiatan berkumpul spt ini #IndonesiaTerserahPakDe #indonesiaterserah 👏👏  pic.twitter.com/hAa9nCj7Uj;['#indonesiaterserah'];negatif
15/06/2020;Lebih baik menanggulangi dari pada mencegah.. #indonesiaterserah  https://twitter.com/republikaonline/status/1272513192489390080 …;['#indonesiaterserah'];positif
15/06/2020;di negara demokrasi kamu bebas ngomong apa aja tapi makan harus cari sendiri.;['#indonesiaterserah'];netral
14/06/2020;Duitnya banyak yah rakyat indonesia bisa jalan2 dimasa pandemi!. Awas aja sampe ngeluh ga ada duit buat makan ke pemerintah sehabis ini ! 😡😡 #indonesiaterserahsukasukakalian #indonesiaterserah #savetenagamedis  https://www.instagram.com/p/CBanwucnbhF/?igshid=15h0uej1zmq2x …;['#indonesiaterserah'];positif
14/06/2020;Media juga jgj asal naikin issue tanpa fakta yg kongkrit & komplit. Jaga integritas & kredibilitas, jgn dikorbankan demi publisitas sesaat #IndonesiaMisManaged;['#indonesiaterserah'];positif
14/06/2020;semoga kita dalam lindunganNya dan selalu diberi kesehatan,tidak mau berharap lebih pada penguasa elit saat ini yg hnya memikirkan perutnya sendiri dgn embel2 kerja untuk rakyat ,ga sengaja #nabrak #NovelBaswedan #NovelBaswedanTerzalimi #raullemos #indonesiaterserah #azab pic.twitter.com/ZrpvULk3wX;['#indonesiaterserah'];positif
14/06/2020;lama2 ngadepin semuanya dah kaya agama, menurut kepercayaan masing2 ;['#indonesiaterserah'];netral
12/06/2020;Semua data dari Pemerintah maupun pihak yg kritik harus dijelaskan di publik bukan pake rahasian...memang situ sja yg sekolah..Rakyat juga byk yg sekolah sampai strata 3 ...;['#indonesiaterserah'];negatif
11/06/2020;Apa artinya new normal jika hari hari diwarnai kasus yg terus bertambah;['#indonesiaterserah'];negatif
11/06/2020;Lewat jalur mana kah mereka? Bisa lolos masuk Indo tanpa surat dan dokumen samsek.. Passport sekalipun, gak ada.. #indonesiaterserah #IndonesiaAbnormal #Indonesia https://twitter.com/jamilahmuhammaO/status/1270694129702330370 …;['#indonesiaterserah'];negatif
10/06/2020;Kebijakan yg mengabaikan keselamatan dan kesehatan;['#indonesiaterserah'];negatif
10/06/2020;Sebuah opini pribadi mengenai kesadaran masyarakat Indonesia akan COVID-19. Ternyata, permasalahannya bukan hanya di COVID, tapi juga kebodohan kekal masyarakatnya sendiri.;['#indonesiaterserah'];positif
10/06/2020;Andai pemerintah sdh waspada dari awal tahun ttg virus covid19. Di negara tetangga saja sudah ada first case di Januari.;['#indonesiaterserah'];negatif
09/06/2020;Kok kadang ngerasa ya kebijakan tentang pandemi skrng ini diubah2 terus tapi intinya tetep sama, di rumah aja kalo gaada kepentingan. Iya gasih? ;['#indonesiaterserah'];negatif
09/06/2020;Selamat hari pkpp Malaysia! #kitajagakita dan #kitasemuahero. Pada Indonesia, semoga #Indonesiaterserah berubah menjadi #IndonesiaBisa https://twitter.com/zyraroxx/status/1269923578457190400 …;['#indonesiaterserah'];positif
07/06/2020;Indonesia diperjuangin aja malah rakyatnya kek gtu,Apalagi merjuangin rakyatnya??;['#indonesiaterserah'];positif
07/06/2020;Saudaraku mari lebih hati2 dan teliti untuk menjaga diri. Masa new normal inilah tantangan sebenarnya dari wabah ini. Nasib hidup kita ditangan kita. #indonesiaterserah  https://carnegieendowment.org/2020/04/29/coronavirus-blunders-in-indonesia-turn-crisis-into-catastrophe-pub-81684 …;['#indonesiaterserah'];netral
07/06/2020;Kita ngga tau kebenaran informasi di negara ini...andaikan bisa akses kesana...kita masih balita untuk menerimanya.;['#indonesiaterserah'];netral
14/09/2020;Selamat bekerja para petugas , Yang lain yuk ikuti protokol yang sudah ditetapkan. Pakai masker, jaga jarak, cuci tangan, dan jangan keluar rumah bila tidak ada kepentingan. Semoga pandemi ini bisa kita hadapi bersama;['#PSBBJakarta'];netral
14/09/2020;Aku doain kita semua agar tetep aman sehat dan terhindar dari pandemi yang sedang berlangsung Aamiin;['#PSBBJakarta'];positif
14/09/2020;Pakai masker, ikuti aturan pemerintah, dan ayo kita sama-sama putuskan rantai penyebaran virus COVID-19.;['#PSBBJakarta'];positif
14/09/2020;Selamat bekerja pak @aniesbaswedan;['#PSBBJakarta'];positif
14/09/2020;Semoga kita selalu dalam lindunganNya, diberikan kesehatan dan keselamatan. Aamiin.;['#PSBBJakarta'];netral
14/09/2020;So, buat teman-teman, mari kita ikuti protokol dari pemerintah untuk stayed at home, work from home ya! Kalaupun harus terpaksa keluar rumah, ingat selalu 3M-nya : Memakai masker, Menjaga jarak minimal 1 meter, dan Mencuci tangan dengan sabun.;['#PSBBJakarta'];positif
14/09/2020;Sandhikal Gramalda Pagi hari yang indah🌅🏙️, Dihari pertama #PSBB 2.0 . Semoga masyarakatnya PATUH dan semoga bisa menurunkan penyebaran covid 19 di DKI Jakarta🙏🤲;['#PSBBJakarta'];positif
14/09/2020;Selamat PSBB again frenn! 😥 Mohon ikutin saja aturan yang pemerintah daerah dan pusat sudah terapkan semoga keadaan makin membaik. Sehat selalu!! ;['#PSBBJakarta'];positif
14/09/2020;Perbedaannya beda2 tipis. Jgn smpe salah yaaaaa.;['#PSBBJakarta'];netral
14/09/2020;SIKM Jakarta Nggak Ada Apanya Yang Diperketat Namanya Doang PSBB Total Tapi Faktanya Jauh Dari Awal;['#PSBBJakarta'];negatif
14/09/2020;PSBB ga ngaruh, tetap ramai pak 🤣 @aniesbaswedan @DKIJakarta;['#PSBBJakarta'];negatif
14/09/2020;Selamat hri senin selamat psbb lagi dan selamat nonton drakor teros ;['#PSBBJakarta'];netral
14/09/2020;gimana kabar psbb hari ini?;['#PSBBJakarta'];netral
14/09/2020;Menghirup udara segar memanjakan mata menjaga kewarasan pikiran😊🇮🇩 sambut #PSBBJakarta JILID 3 Fighting! Semangat teman2. Salam sehat;['#PSBBJakarta'];netral
13/09/2020;Kebijakan gk efektif aja di pakek lagi, psbb gk ngerubah apapun jado lebih baik;['#PSBBJakarta'];negatif
13/09/2020;Semoga kita semua bisa aman menghadapi apa yang dibilang pemimpin DKI ini benar;['#PSBBJakarta'];positif
13/09/2020;Selamat istirahat tweeps, keep healthy menyambut #PSBBJakarta lagi mulai besok.;['#PSBBJakarta'];netral
13/09/2020;Jakarta balik lagi ke PSBB total? ;['#PSBBJakarta'];netral
13/09/2020;Makin susah ketemu jodoh. Coba deh gais bayangin kalo jodoh gue orang jekarte terus besok psbb otomatis gak bisa kemana mana dong org jekarte Apalagi sampe harus ke purwakarta Yassalam gimana mau ketemu ama gue coba wkwkwk. Paansih ah ! ;['#PSBBJakarta'];negatif
13/09/2020;Cuma mau ngingetin, semua bakal baik-baik aja. Enggak langsung. Dikit-dikit;['#PSBBJakarta'];positif
13/09/2020;Ayooo kita patuhi #PSBBJakarta emang ga pada capek apaa ini covid kaga kelar kelarr..;['#PSBBJakarta'];positif
13/09/2020;kalau mau PSBB total kenyangin perut rakyat dulu. agar PSBBmu lancar..;['#PSBBJakarta'];negatif
13/09/2020;"""Lock down secara tegas dan pemberian bantuan langsung bagi masyarakat terdampak adalah kebijakan yang paling diperlukan untuk memberantas penyebaran Covid-19.""";['#PSBBJakarta'];positif
13/09/2020;permisiii, mau tanya besok jadi PSBB total???  kalo jadi, saya mau rubah settingan alarm, biar gk bangun pagi ;['#PSBBJakarta'];netral
13/09/2020;Kalian yg sdang berjuang mlawan #Coronavirusindonesia Smg PSBB kali ini kalian betul2 sadar dan menjadi garda depan bukan menjdi mayat terdepan. Sehat2lah engkau wahai para nakes yg tnp lelah mmbrikan tenaga serta wktuny utk mrwat pasien. Bissmillah.;['#PSBBJakarta'];positif
13/09/2020;Jika tidak sangat mendesak, tetap berkegiatan dari rumah, ya! Utamakan selamat! Jangan lupa untuk tetap jaga kebersihan diri dan mematuhi protokol kesehatan.;['#PSBBJakarta'];netral
13/09/2020;Kalau PSBB mau berhasil .. Tidak usah tutup moll Kantor Restauran dan Perbatasan Wilayah .. Cukup tutup POM Bensin 14 hari aja 😂😂;['#PSBBJakarta'];netral
13/09/2020;Merdeka Yang Penting, Jaga Protokol Kesehatan ;['#PSBBJakarta'];positif
13/09/2020;Boleh  gak ya urusan  #Covid_19  ini gak usah dibawah2 kepolitik . #PSBBLagi #PSBBJakarta  memang harus terjadi sampe masyarakat bisa bener2 disiplin. Termasuk pengola cafe resto yg pada kenyataan di lapangan banyak yg gak nerapin protokol;['#PSBBJakarta'];negatif
13/09/2020;"Semoga PSBB ""beneran"" dilakukan penduduk DKI bukan yang ""abal2"". Penindakan harus tegas. Perlu dukungan pemerintah pusat. Kalo ngga didukung ya bakal sami mawon yang sekarang ini. Jika hidup uang bisa dicari. Jika mati uang banyak tidak bisa beli nyawa";['#PSBBJakarta'];positif
13/09/2020;Memperhatikan tetangga kita relatif sukses mengendalikan Covid19 di Asia Tenggara ternyata lebih mudah melaksanakan aktivitas ekonomi dgn pandemi yg terkontrol;['#PSBBJakarta'];netral
13/09/2020;PSBB apaan ci, selama ini juga uda kayak gitu, kasian abud uda mikir semalaman. Mari ngopi 😁😁😁💃💃💃;['#PSBBJakarta'];negatif
13/09/2020;Tong... akhirnya jokowi (pemerentah) dukung kebijakan Anies B soal #PSBBJakarta. Ya ampun tong lo udah ngegas ngegas ke Anies dr awal gataunya junjungan dukung kebijakan Anies. Muka Ip mau ditaro dimana? 🙈🙈🙈;['#PSBBJakarta'];negatif
13/09/2020;PSBB lagi kita..... Selamat datang kaum rebahan. ;['#PSBBJakarta'];netral
13/09/2020;Dear Pak Presiden JANGAN MAU DI ATUR OLEH TAIPAN cobalah ngobrol dari Hati kehati dg para Tenaga Medis saya Yakin Anda Akan  Menangis;['#PSBBJakarta'];negatif
13/09/2020;Ketika org sibuk mengurus soal #DukungPSBB #PSBBJakarta ada masalah lain yg luput dr pandangan,  nasib para pekerja pada masa #covid19 bahkan sblm covid;['#PSBBJakarta'];negatif
13/09/2020;Utamakan lah Kepentingan yg paling utama Kesehatan bagi semua Rakyat Indonesia, ini yg paling penting. Badan sehat bisa kerja bisa cari penghasilan, Mau kapan beres kalau begini terus 🙏 #PSBBJakarta;['#PSBBJakarta'];negatif
13/09/2020;Jika PSBB batal hari ini, bisa dibayangkan tekanan sebesar apa yg menimpa Anies. Jika memang batal, apakah prediksi Pemprov ttg Bed isolasi dan ICU isolasi akan terjadi? Jika terjadi, siapa yg akan disalahkan? #PSBBJakarta;['#PSBBJakarta'];negatif
13/09/2020;Jelas gw dukung #PSBBJakarta harusnya lockdown 6 bulan lalu biar ga di lockdown semua negara..;['#PSBBJakarta'];positif
13/09/2020;Antara penurunan penyebaran Vs Herd Immunity. Kalau kedepannya hanya ingin mengejar Ekonomi semata, lebih banyak korban yg jatuh atau, tekan angka penyebaran dan Ekonomi jg tetap jatuh. Pemimpin diuji dalam pengambilan keputusan.;['#PSBBJakarta'];netral
12/09/2020;Gak ngerti lagi dah gw sama  2020!! PSBB lagi dah..KUCING depan rmh gw yg berkeliaran suruh pakai masker bila perlu 🥴;['#PSBBJakarta'];negatif
12/09/2020;kasian bgt sodara aku dia kerja di jkt karna masih pandemi kerjanya di liburin, gara gara #PSBBJakarta skrg dia nganggur dongg. sabar ya sist kita pasti bisa melewati semua ini;['#PSBBJakarta'];negatif
12/09/2020;Yuk #TemanBantoo kita putuskan rantai penyebaran COVID-19 dengan memperhatikan beberapa himbauan dan larangan selama masa PSBB ini dan share  ke teman-teman kalian!;['#PSBBJakarta'];positif
12/09/2020;Entah di mana. Udah lelah di hari menjelang #PSBBJakarta yang mau julid PSBB gagal ya ini buktiny psbb transisi aja makin banyak pasien kan GOBLOG  yak.;['#PSBBJakarta'];negatif
12/09/2020;Cluster penyebaran Corona itu di pemukiman....Coba swabtest semua orang yg tidak menggunakan masker di pemukiman mungkin lebih banyak ditemukan OTG.....;['#PSBBJakarta'];netral
12/09/2020;Aslkm Kmh oge jkt psbb lg Coba usul Klo psbb lokal mah ga ngefek sbrh? Msh keluar-masuk org dari bandara/luar negeri dll Klo mau psbb se dunia baru ngefek Jgn psbb lah susah semua 4 M aja (make masker mjaga jark mjauhi krumunan mcuci tangan;['#PSBBJakarta'];negatif
12/09/2020;Yang mau psbb, semakin terpuruk saja ekonomi banyak kasus cerai gara2 ini juga. Demi ekonomi rela cerai sungguh cinta yang palsu.;['#PSBBJakarta'];negatif
11/09/2020;Saya yakin ini bisa berhasil, presiden punya kewenangan untuk menutup akses transportasi masuk indonesia dan juga akses keluar-masuk antar pulau. Klo negara serius menangani ini, harusnya pak @aniesbaswedan tidak dibiarkan sendiri-;['#PSBBJakarta'];positif
11/09/2020;Kebijakan seperti ini harusnya bisa diambil alih pak @jokowi sebagai Presiden. PSBB level jkt mungkin bukan solusi, tapi PSBB per pulau bisa jadi solusi dengan dibarengi pemotongan akses keluar-masuk;['#PSBBJakarta'];positif
11/09/2020;"""Knp daerah lain ga psbb? Knp cm Jkt aj yg psbb lg pak?"" Lucu bgt dgn prtnyaan mcm ini.. yg sampaikan hal ini lgi2 public figure yg terkenal bgt. Huft smoga yg sempet bc story itu bs mengambil poin yg bijak ya (tdk salah jalan). #PSBBJakarta";['#PSBBJakarta'];negatif
11/09/2020;Itu ganti aja Anis dari gubernur DKI. Biarpun domisili di Tangerang tapi cari rezeki daerah Jakarta Selatan & Jakarta Pusat. Kebijakannya #PSBBJakarta total bener merugikan secara ekonomi. Emang kalo sakit DKI mau nanggung?!;['#PSBBJakarta'];negatif
11/09/2020;Syukuri apa yang kalian sedang kerjakan saat ini, diluar sana banyak sekali yang berharap bisa bekerja normal, #psbbjakarta #covid_19 #coronavirus #bkt #lightroom #lightroompresets #iphotography #iphoto  https://www.instagram.com/p/CFAEgLpAZWi/?igshid=m9t6cgyusr11 …;['#PSBBJakarta'];positif
11/09/2020;PSBB selain diperpanjang juga harus dikerasin. Agar tidak cuma begundal gandul gak jelas. ;['#PSBBJakarta'];negatif
11/09/2020;ohno percuma di perpanjang klo ga keras;['#PSBBJakarta'];negatif
11/09/2020;berharap psbb jakarta di ikutin sama bekasi bogor tangerang depok. kalo cuma jakarta yang psbb sama aja boong. gpp berkorban tak ada penghasilan sementara drpd kurva positif corona terus naik. apalagi anak bogor nongkrong mulu kerjaan nyaa ada tempat bagus dikit wk;['#PSBBJakarta'];negatif
11/09/2020;Jakarta sih memang pantes banget di-PSBB-in lagi. Orang2nya masih banyak yg bener2 nggak punya sense kalo pandemi ini nyata & masih berlangsung. ;['#PSBBJakarta'];positif
11/09/2020;USAHA, BERKAKTIFITAS DITENGAH PANDEMI ? GILA YA LO. LAPER GA KERJA, NGAREPIN DANA DRI PEMERINTAH ? LO LEBIH GILA TOLOL.;['#PSBBJakarta'];positif
11/09/2020;Pemerintah sudah melakukan segala hal untuk menanggulangi #COVID19 .Jika belum maksimal dan terkesan gagal,masyarakat berperan penting dalam kegagalan itu,sebab masyarakat tak pedulikan protokol kesehatan.;['#PSBBJakarta'];positif
11/09/2020;Pada tau kan kalo PSBB mau diterapin lagi? Nah seharusnya protokol kesehatan tetap harus digunakan yaa, dengan adanya protokol kesehatan selain menjaga kesehatan tubuh kita tapi mampu jujga menjaga perekonomian masyarakat juga loh!;['#PSBBJakarta'];positif
11/09/2020;Bener dok, percuma aja kalo diperpanjang tapi kagak dikerasin.;['#PSBBJakarta'];negatif
11/09/2020;SETUJU PSBB;['#PSBBJakarta'];positif
11/09/2020;Sore ini kucoba jejaki lagi sebelum semuanya di batasi. Jakarta muram, menjemput temaram. Stay safe ;['#PSBBJakarta'];negatif
11/09/2020;Setuju,, apalagi kalo penduduk yg tinggal di Jakarta benar benar tinggal di Jakarta,,tidak keluar masuk daerah lain, Pemerintah daerah siapkan dapur umum di setiap RT utk memenuhi kebutuhan makan warganya sehari 3 kali makan,, yakin PSBB nya bisa sukses,, ;['#PSBBJakarta'];positif
11/09/2020;"psbb diberlakukan lagi ataupun tidak kita aminkan saja keputusan pemerintah daerah ataupun pusat, karena bagi para pendidik pasti sudah tidak asing dengan kalimat dari beliau. Setiap orang menjadi guru setiap rumah menjadi sekolah"""".";['#PSBBJakarta'];netral
11/09/2020;Gua yakin psbb kali ini bakalan sama aja.. Kasian ibu kotaku;['#PSBBJakarta'];negatif
11/09/2020;Yang perlu dilockdown tuh sebenarnya bkn suatu wilayah, bandara, dll. Yg perlu dilockdown tuh mulut & lobang hidungnya kalian!;['#PSBBJakarta'];negatif
11/09/2020;Dompet juga bakal ikut di perketat WFH sama saja tidak kerja tidak kerja ya tidak Tolong lah di pikirkan dampak2 yang seperti ini;['#PSBBJakarta'];negatif
11/09/2020;APABILA SUATU PERKARA DISERAHKAN KEPADA YANG BUKAN AHLINYA, MAKA TUNGGULAH KEHANCURANNYA.;['#PSBBJakarta'];negatif
11/09/2020;Hallooo, semakin dekiat dengan PSBB nih. Gimana persiapan kalian?;['#PSBBJakarta'];netral
11/09/2020;Jakarta mulai sepi, sidokah PSBB Total? Moga yg terimbas, diberi rejeki lain. Salam Jumuah Barokah.;['#PSBBJakarta'];positif
11/09/2020;Smg corona segera selesai #PSBBJakarta disiplin pake masker jaga jarak cuci tangan;['#PSBBJakarta'];positif
11/09/2020;Nyawa manusia vs perekonomian Harusnya sudah gak perlu diperdebatkan. Untuk ini saya dukung Gubernur DKI @aniesbaswedan. Seperti kata pak @jokowi ekonomi baru bisa sehat kalo rakyatnya sehat;['#PSBBJakarta'];positif
11/09/2020;Tak penting lagi mau PSBB total atau skala mikro, yang diperlukan masyarakat saat ini adalah dapat memenuhi kebutuhan dasar keluarga di tengah pandemi Covid-19. #PSBBJakarta;['#PSBBJakarta'];negatif
11/09/2020;Pandemi masih ada, jangan lengah. Tetap terapkan protokol kesehatan. Kita juga harus berikhtiar dengan menjaga daya tahan tubuh. ;['#PSBBJakarta'];netral
11/09/2020;dilema nasib tukang cukur menghadapi psbb...hey kami bukan pegawai kantor yg bisa WFH !!!!;['#PSBBJakarta'];negatif
11/09/2020;Kebijakan yang kurang hati-hati ngefek ke ekonomi, seharusnya dilakukan dengan cara yang lebih halus sehingga tidak menebar ketakukan. Kalo gini bikin sektor kesehatan kalah, sektor ekonomi juga kalah. Sementara negara-negara lain udah rebound. #PSBBJakarta;['#PSBBJakarta'];negatif
11/09/2020;Ekonomi indeks saham dsb sudah angka negatif jauh sebelum²nya, jadi psbb ataupun tidak angka² negatif tsb tetap berjalan, lalu bedanya apa dengan adanya psbb? angka penyebarannya menurun bos. Belajar making decision gak sih.;['#PSBBJakarta'];positif
10/09/2020;Dont care  dgn segala political  issue ,x ini setuju  dgn #PSBBJakarta;['#PSBBJakarta'];positif
10/09/2020;Katanya jakarta mau psbb katanya untuk menekan angka penularan covid-19, hem sepertinya ada kejanggalan ni mengingat pernah ada demo ruuhip ribuan orang, ratusan orang  berdeklarasi di tugu proklamasi. Yg di mna pasti dpt izin 😬✌️🤔 #PSBBJakarta #psbbtotal;['#PSBBJakarta'];negatif
10/09/2020;"Dahulu waktu diterapkan PSBB, enggak dilonggarkan, cukup efektif mengontrol. Setelah dilonggarkan menjadi meningkat. Jadi memang harus diperketat,"" ";['#PSBBJakarta'];positif
10/09/2020;yang paling vital dari PSBB gini, masyarakat yang ga ada income tetap untuk penuhin segala kebutuhan hidupnya sehari hari. Keadaan normal aja yang susah ya susah apalagi ngga normal gini. payah bener pokoknya;['#PSBBJakarta'];negatif
10/09/2020;Sangat terukur kebijakan nya, terukur untuk menjatuhkan negara ini sehingga Makin terpuruk;['#PSBBJakarta'];negatif
